Created a socket
(1754490486.7833757) can0 0x43#7A96141B017F3095
(1754490486.7859051) can0 0xa2#0000000100000000
(1754490486.7861125) can0 0x43#0000000AE7000000
(1754490486.786379) can0 0x98#0000000000000000
(1754490486.7898908) can0 0x98#6260A30D070C6C3A
(1754490486.7978208) can0 0xa2#578C38E91AC3C191
(1754490486.8009934) can0 0x98#0000000000000000
(1754490486.8018248) can0 0x43#00000059EA000000
(1754490486.802048) can0 0xa2#0000000100000000
(1754490486.8046367) can0 0x43#1E52835A6D4DB341
(1754490486.810697) can0 0x98#44C6C264D11CB5BD
(1754490486.8158183) can0 0x98#0000000000000000
(1754490486.8160222) can0 0x43#0000006AED000000
(1754490486.8162699) can0 0xa2#0000000000000000
(1754490486.8165565) can0 0x286#0000000F00000000
(1754490486.8167808) can0 0x290#0000001400000000
(1754490486.817374) can0 0x98#4A26124E29837688
(1754490486.823988) can0 0x43#7FAFFA16025E54BA
(1754490486.830438) can0 0x43#89555E74588A39EF
(1754490486.83068) can0 0x43#0000003EF0000000
(1754490486.8309312) can0 0xa2#0000000000000000
(1754490486.8312297) can0 0x98#0000000000000000
(1754490486.8374195) can0 0x98#C191F8C110E60890
(1754490486.8444955) can0 0xa2#990E3999ACF3C906
(1754490486.8457427) can0 0xa2#0000000000000000
(1754490486.8458865) can0 0x43#000000D0F2000000
(1754490486.846169) can0 0x98#0000000000000000
(1754490486.8512225) can0 0xa2#BD88114E95E4A8DA
(1754490486.8575218) can0 0x98#520324DFB63B8445
(1754490486.8606257) can0 0x98#0000000000000000
(1754490486.8608196) can0 0x43#00000021F5000000
(1754490486.8610697) can0 0xa2#0000000100000000
(1754490486.864156) can0 0xa2#3D7AE9CBC2CA5215
(1754490486.87225) can0 0x98#208B0CE3F5C001C0
(1754490486.8753138) can0 0x98#0000000000000000
(1754490486.8755288) can0 0x43#0000002FF7000000
(1754490486.8757813) can0 0xa2#0000000100000000
(1754490486.8815296) can0 0xa2#6A3E058B8A9C3BE2
(1754490486.8884964) can0 0x43#786841D8B6D7C548
(1754490486.8904264) can0 0x43#000000F8F8000000
(1754490486.8905144) can0 0x98#0000000000000000
(1754490486.8908832) can0 0xa2#0000000000000000
(1754490486.9006362) can0 0x98#2363D5F4896B002B
(1754490486.9054477) can0 0x43#0000007CFA000000
(1754490486.9056349) can0 0x98#0000000000000000
(1754490486.9058845) can0 0xa2#0000000000000000
(1754490486.909353) can0 0x43#765B2AEA388E9A88
(1754490486.9166596) can0 0xa2#305026EA8E9AE694
(1754490486.9204693) can0 0x43#000000BAFB000000
(1754490486.920646) can0 0x98#0000000000000000
(1754490486.9208846) can0 0xa2#0000000000000000
(1754490486.9211433) can0 0x286#0000000F00000000
(1754490486.921389) can0 0x290#0000005500000000
(1754490486.9240217) can0 0x43#6650E89755DA3EC3
(1754490486.9330065) can0 0x43#A5806360C47152EB
(1754490486.9356282) can0 0xa2#0000000000000000
(1754490486.9357605) can0 0x43#000000B1FC000000
(1754490486.9360566) can0 0x98#0000000000000000
(1754490486.9420733) can0 0x98#A78F68ADF3D10587
(1754490486.9488723) can0 0xa2#8C9933E55370A4B8
(1754490486.9503248) can0 0x98#0000000000000000
(1754490486.9504876) can0 0x43#00000060FD000000
(1754490486.9507399) can0 0xa2#0000000100000000
(1754490486.9556763) can0 0x98#58B3BBBE21493B31
(1754490486.9644597) can0 0x43#649BA7DD95BA5582
(1754490486.9653165) can0 0x43#000000C8FD000000
(1754490486.9655364) can0 0x98#0000000000000000
(1754490486.9657807) can0 0xa2#0000000000000000
(1754490486.9710336) can0 0x43#D72C4CC4503B4F95
(1754490486.977562) can0 0x98#066EBDF5F0BC228C
(1754490486.9804454) can0 0x98#0000000000000000
(1754490486.9806445) can0 0x43#000000E7FD000000
(1754490486.9808996) can0 0xa2#0000000000000000
(1754490486.9863849) can0 0x43#44B3196EE14FEEA0
